"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1962",GALNT1,1.19684993465989,0.0713106170130087,0.102266596280051,0.697301167799981,0.485614337393888,NA
"1963",GALNT11,0.243177030818236,-0.00272019901159456,0.0445846591447948,-0.0610119952416893,0.951349656032444,NA
"1964",GALNT2,0.460152497226169,0.0635362211539551,0.0616945205572152,1.02985193142123,0.303079518343891,NA
"1965",GALNT7,0.897315558542694,0.00630526242987327,0.0809435638839234,0.0778970201869946,0.937909969756479,NA
"1966",GALNTL4,0.465515050356947,0.0641484644811146,0.0618186317493552,1.03768819635488,0.299415242019916,NA
"1967",GANAB,0.454577323289493,0.0467397898998804,0.0531899490463503,0.878733496419612,0.379545792229471,NA
"1968",GANC,0.554815271284921,0.0388219134469949,0.0462247102397829,0.839851958954696,0.40099139646342,NA
"1969",GAPDH,5.05108893533676,-0.0208850150866449,0.172497525958037,-0.121074287707324,0.903632194768521,0.997353142155536
"1970",GAPT,0.554815271284921,0.0388219134469949,0.0462247102397829,0.839851958954696,0.40099139646342,NA
"1971",GAPVD1,2.56483550633043,-0.0387797666011042,0.124212046828822,-0.312206163501574,0.754883848265717,NA
"1972",GARNL1,2.85186891998085,-0.0334042507384469,0.115905830931882,-0.288201641538453,0.773192392307837,NA
"1973",GARNL4,0.477000835315818,0.0365185971275049,0.0685830877861043,0.532472338390456,0.59439889527711,NA
"1974",GARS,0.576567206738535,0.081913712840812,0.0665577648249154,1.23071610136385,0.218429063860879,NA
"1975",GAS7,1.01719258298943,0.0776298494029403,0.0738078654233009,1.05178288191536,0.292899174539252,NA
"1976",GAS8,0.401555870125378,-0.0214808367778322,0.0595241311008379,-0.360876108236543,0.718192064635091,NA
"1977",GATA2,0.995053422451892,-0.0490092585626022,0.0909354317795871,-0.538945684905228,0.589924332961821,NA
"1978",GATA3,0.75531601942272,-0.0116869836987698,0.0837747096956251,-0.139504914325953,0.889051172843657,NA
"1979",GATAD2A,0.340888441404818,0.0415014805765309,0.0573122681473308,0.724129089950592,0.468986486978024,NA
"1980",GATAD2B,2.52304750218795,-0.0809725437343803,0.146175175332028,-0.553941827334609,0.579618658290538,NA
"1981",GATS,0.841509669803567,0.0510912946083146,0.0872267679182986,0.585729539539623,0.558057280051838,NA
"1982",GBA2,0.240451203190545,-0.00269987020548988,0.0444198955217784,-0.0607806518627712,0.951533899404827,NA
"1983",GBF1,1.07252504863826,0.0474347448956227,0.094297638317035,0.503032162228114,0.614941659976646,NA
"1984",GBP1,0.227288661644747,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"1985",GBP2,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"1986",GBP4,0.525390632274886,-0.0415073420512417,0.0626234573734168,-0.662808215837365,0.507453391081144,NA
"1987",GBP6,0.653112922496916,-0.0723922484585976,0.0752615310572394,-0.961875840707258,0.336111975640435,NA
"1988",GBP7,0.224562834017056,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"1989",GCC1,0.253281824230839,-0.00279521394003118,0.0451871769585076,-0.0618585653757002,0.950675464313005,NA
"1990",GCC2,0.704570248478172,0.0243205367607991,0.0690058749207365,0.352441539053521,0.724507154219712,NA
"1991",GCLC,0.52354575357442,-0.00402871483580513,0.0624076373659532,-0.0645548366489358,0.948528444792703,NA
"1992",GCLM,2.11723741259068,0.213074142999497,0.117985237769517,1.80593900582491,0.0709278674648518,NA
"1993",GCN1L1,0.795767487624812,0.128054622331303,0.081753703511708,1.56634643851901,0.117267534850521,NA
"1994",GCNT2,0.237814477687458,-0.00267997343889962,0.0442580081867004,-0.0605534127879021,0.951714876604979,NA
"1995",GCOM1,0.727255108988466,0.0371723670820563,0.0837404781153278,0.443899627977552,0.65711515353606,NA
"1996",GDAP2,0.589228735134987,0.0105455918834288,0.0649572417705232,0.162346669839886,0.87103286489632,NA
"1997",GDE1,0.254573713652504,-0.0217911462407508,0.0452645779186409,-0.481417197348409,0.630220016531529,NA
"1998",GDF11,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"1999",GDF2,2.62523116041983,-0.145753333555286,0.13417801636058,-1.08626835832481,0.277360281711647,NA
"2000",GDF7,1.78526031802026,0.148941935678432,0.116150012332242,1.28232389035302,0.199729050707179,NA
"2001",GDI2,2.30902810060822,0.220632688072383,0.125916564471396,1.75221337239155,0.0797371250931011,NA
"2002",GEFT,0.483207211378673,0.0369163380361207,0.0687298177828732,0.537122594340995,0.591182934676401,NA
"2003",GEN1,0.792629748972378,0.045636961234532,0.0599496786564078,0.761254476376648,0.446505085670284,NA
"2004",GFPT1,1.50003601317248,0.128621568325867,0.0996541241856921,1.29067983263993,0.196814720641725,NA
"2005",GFRA2,0.240451203190545,-0.00269987020548988,0.0444198955217784,-0.0607806518627712,0.951533899404827,NA
"2006",GGA2,0.494154050051493,-0.0295900370548442,0.0533991024184113,-0.554129858269714,0.579489977185927,NA
"2007",GGCX,1.46821832301382,0.114532372775287,0.113269474907504,1.01114949874019,0.311944882365416,NA
"2008",GGNBP2,1.89335293999862,0.122658857907532,0.117733887592421,1.04183137426125,0.297489865384429,NA
"2009",GHITM,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2010",GIGYF1,0.969242849302823,0.0146371430470364,0.0711433890519063,0.20574143630348,0.836992889418244,NA
"2011",GIGYF2,1.61564161755614,-0.000227909908127144,0.115553237836711,-0.00197233684138911,0.998426303905862,NA
"2012",GIN1,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2013",GINS1,0.242254995038782,-0.00271328496158026,0.0445286932595804,-0.0609334063715532,0.951412244428854,NA
"2014",GIT1,1.60264703191775,0.00165603815238388,0.123977152160511,0.0133576076198285,0.989342488040791,NA
"2015",GIT2,0.33552588827404,0.029849843878471,0.0487537347096114,0.612257585111451,0.540367347441345,NA
"2016",GJC1,0.378909488951358,-0.0152732702966418,0.0503622224929974,-0.30326839326373,0.761685331164765,NA
"2017",GK3P,0.457515771723081,0.0632326247738386,0.061632754926942,1.02595811024176,0.304911329721278,NA
"2018",GKAP1,0.303687392908613,-0.020657135909029,0.0440863492650921,-0.468560818788085,0.639383588994513,NA
"2019",GLB1L2,0.468610731626848,0.0356326766785823,0.0684390322180958,0.520648459274396,0.602611684914393,NA
"2020",GLCCI1,0.46287832485386,0.0801472186620424,0.0690766464522512,1.1602650501779,0.245940909426295,NA
"2021",GLCE,0.45448822116489,0.062895114263824,0.0615604040576242,1.02168131003413,0.306931759801214,NA
"2022",GLE1,0.262806750711291,-0.00286469434516359,0.0457377807264574,-0.0626329983585426,0.95005875210326,NA
"2023",GLG1,0.845408087153315,0.0409218475732639,0.0786366321965049,0.520391660098113,0.602790621673667,NA
"2024",GLIPR1,0.348777531944442,0.00791016904840778,0.0491663064584069,0.160885972898931,0.872183210384487,NA
"2025",GLMN,0.253281824230839,-0.00279521394003118,0.0451871769585076,-0.0618585653757002,0.950675464313005,NA
"2026",GLO1,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2027",GLP1R,0.259014231003828,-0.0220309131530724,0.0455095793957387,-0.484093974182834,0.628319177588655,NA
"2028",GLS,2.22900611313126,0.0142426180766263,0.137868107668044,0.103306111308349,0.917720025450216,NA
"2029",GLT25D1,0.369977285260812,-0.0206624153494569,0.0584053425640503,-0.353776117772059,0.723506672768394,NA
"2030",GLT25D2,0.669224160818101,-0.0735193264559423,0.0755530414764214,-0.973082287877003,0.330512406276711,NA
"2031",GLTP,0.27869511988478,-0.0230476178736987,0.0465333611675568,-0.495292351453166,0.620393769125178,NA
"2032",GLTPD1,0.241322069982102,-0.00270642033790446,0.044473054088304,-0.0608552840227859,0.951474461583393,NA
"2033",GLTSCR1,0.242254995038782,-0.00271328496158026,0.0445286932595804,-0.0609334063715532,0.951412244428854,NA
"2034",GLTSCR2,0.376406530471362,0.0113505141649053,0.0586926997753894,0.193388857700234,0.846654440993984,NA
"2035",GLUD1,0.696743216203672,0.071952948018104,0.0781337696238008,0.92089436314853,0.357105581839359,NA
"2036",GLUD2,1.99699862392741,-0.0179033675141755,0.113598369128455,-0.157602328726486,0.874770168450442,NA
"2037",GMCL1,0.227199559520143,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2038",GMFB,2.1839101509245,-0.0193258254344706,0.122544764229534,-0.157704211648506,0.87468988161215,NA
"2039",GMFG,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2040",GMPR2,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2041",GMPS,0.414650447165597,-0.0158372961843164,0.0512679681568573,-0.308912109328408,0.757388385117341,NA
"2042",GNA11,0.385865654434301,-0.0543007287381188,0.0593413409320671,-0.91505732572308,0.360161536321167,NA
"2043",GNA12,0.358580602426544,0.0110634154902762,0.0579624010775468,0.190872277279795,0.848625660361821,NA
"2044",GNA13,2.70656612328809,0.0588989031789739,0.125297783087057,0.47007139095231,0.638304013108541,NA
"2045",GNAI1,0.241322069982102,-0.00270642033790446,0.044473054088304,-0.0608552840227859,0.951474461583393,NA
"2046",GNAI2,6.08957842738287,0.038920875361592,0.174257640951127,0.223352474813474,0.823261189606846,0.994090233578185
"2047",GNAI3,0.465014037207601,0.0279990141496204,0.0611190783578363,0.458105961377452,0.646876316243579,NA
"2048",GNAO1,1.50405386526238,-0.0499384574083365,0.105887334757051,-0.471618796741987,0.637198907544824,NA
"2049",GNAQ,3.02218370213954,0.0630425862243109,0.143876778099862,0.438170683670399,0.661262558445627,NA
"2050",GNAS,12.8686115521472,-0.191141408111027,0.195061739434469,-0.979902100048901,0.327134446247707,0.887357377324384
"2051",GNB1,4.08307072034216,0.023755818739062,0.143510241380961,0.165533961273189,0.868523721301677,NA
"2052",GNB2,0.348976822163287,0.0243383058916375,0.0440863492650921,0.552059907371573,0.580907309474997,NA
"2053",GNB2L1,1.87305852167988,0.063274782973144,0.0777956168008166,0.813346375736683,NA,NA
"2054",GNG2,0.560177824415699,0.0567208841331063,0.0556781854894611,1.01872723822587,0.308332477537962,NA
"2055",GNG5,2.11055981123558,-0.0887777237464786,0.132362144649129,-0.670718383883961,0.502399949175221,NA
"2056",GNL1,0.510018294096564,-0.0571223960275594,0.0545894070640924,-1.04640074145691,0.295376050576846,NA
"2057",GNL2,0.503257953901836,-0.00731579386868616,0.0691162818222618,-0.105847619053052,0.915703254433234,NA
"2058",GNL3L,0.668415051044992,0.0644389420440467,0.0586567492951125,1.09857676769374,0.271952715856424,NA
"2059",GNPNAT1,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2060",GNPTAB,0.460241599350772,0.06354411977849,0.0616967383088191,1.02994293572577,0.303036793905099,NA
"2061",GNPTG,0.243979766898083,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2062",GNS,0.522743017494573,-0.0510318278628825,0.0697652311386393,-0.731479377764416,0.464486396251402,NA
"2063",GOLGA2,0.470465692462983,0.0285362066843725,0.0612215362073719,0.466113862084636,0.641134001448318,NA
"2064",GOLGA3,0.487369584728347,0.0284902442326634,0.061865685201374,0.460517718989568,0.645144656125537,NA
"2065",GOLGA4,1.13786960560392,0.0920994810747803,0.0790106253613563,1.1656594369879,0.243752166400918,NA
"2066",GOLGA5,0.616661908373692,-0.0268727975776036,0.0734254048688677,-0.365987734430561,0.714374228089346,NA
"2067",GOLGA7,0.465604152481551,0.0641563007453743,0.0618208103566172,1.03777838522796,0.299373242024163,NA
"2068",GOLGB1,0.980690701124988,-0.0110511164417581,0.0808245480021356,-0.136729702979175,0.891244450435721,NA
"2069",GOLIM4,0.480570485875586,0.0366314990446466,0.0686869206002479,0.533311127133487,0.593818226382531,NA
"2070",GOLPH3,2.74290556160708,0.142012232594856,0.140034969563101,1.01411978049428,0.310525600500096,NA
"2071",GON4L,1.35832445523693,0.00485537669990641,0.112185401710804,0.0432799332699523,0.965478387162567,NA
"2072",GORAB,0.224562834017056,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2073",GOSR2,0.253281824230839,-0.00279521394003118,0.0451871769585076,-0.0618585653757002,0.950675464313005,NA
"2074",GPATCH3,0.227288661644747,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2075",GPATCH8,0.224562834017056,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2076",GPBP1,3.39268878484346,0.0284588275934266,0.139773848413865,0.203606239052395,0.838661217217754,NA
"2077",GPBP1L1,0.673777604175771,0.0890874765674131,0.0687245346621405,1.29629799612874,0.194872838699953,NA
"2078",GPC1,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2079",GPC3,1.13000769396432,0.00781959387449616,0.0935145640293324,0.0836189951336715,0.93335936389557,NA
"2080",GPHN,0.970364175301122,0.0557415901028646,0.0828090877973008,0.673133729468295,0.500862217215896,NA
"2081",GPKOW,0.232651214775525,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2082",GPM6A,0.417287172668685,-0.0158980018205588,0.0513644341067325,-0.309513812369151,0.756930706905963,NA
"2083",GPM6B,2.77749232980618,0.0289628808983253,0.12297725925128,0.235514119233584,0.813809721454641,NA
"2084",GPN1,0.265443476214378,-0.00288372461077115,0.0458873714880474,-0.0628435344465588,0.949891098883427,NA
"2085",GPR116,0.783694807369729,-0.0499058107796606,0.0787807262691343,-0.633477414376329,0.526421925326328,NA
"2086",GPR125,0.492388191339961,-0.0408830452752315,0.062164958148123,-0.657654191253821,0.51076036412903,NA
"2087",GPR126,0.244891720541869,-0.00273302574817031,0.0446882898987814,-0.0611575371167837,0.951233746868061,NA
"2088",GPR137,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2089",GPR137B,3.30811989654031,-0.06248349388343,0.130349561179502,-0.479353312109622,0.631687301538482,NA
"2090",GPR175,0.846676397646129,0.00962708094877209,0.0792308966877922,0.121506651460824,0.903289746636593,NA
"2091",GPR177,0.365536767909488,-0.0205429809248097,0.0582401040371962,-0.352729124791561,0.724291522603489,NA
"2092",GPR18,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2093",GPR183,0.243177030818236,-0.00272019901159456,0.0445846591447948,-0.0610119952416893,0.951349656032444,NA
"2094",GPR55,0.358580602426544,0.0110634154902762,0.0579624010775468,0.190872277279795,0.848625660361821,NA
"2095",GPR56,0.443852217027937,0.0316502592132159,0.0441593932774835,0.716727673642068,0.473542146895336,NA
"2096",GPR65,0.240451203190545,-0.00269987020548988,0.0444198955217784,-0.0607806518627712,0.951533899404827,NA
"2097",GPR68,0.242254995038782,-0.00271328496158026,0.0445286932595804,-0.0609334063715532,0.951412244428854,NA
"2098",GPR78,0.303687392908613,-0.020657135909029,0.0440863492650921,-0.468560818788085,0.639383588994513,NA
"2099",GPR97,0.389435304994069,-0.0399067157331318,0.0510292222679643,-0.78203652651365,0.4341931075804,NA
"2100",GPS1,0.332889162770952,0.0243383058916375,0.0440863492650921,0.552059907371573,0.580907309474997,NA
"2101",GPSM2,0.338251715901731,0.0299600358892789,0.0488422392325041,0.613404224705176,0.539609093302146,NA
"2102",GPSM3,0.348777531944442,0.00791016904840778,0.0491663064584069,0.160885972898931,0.872183210384487,NA
"2103",GPX3,0.376183661323667,-0.0152053443852923,0.0502519645411575,-0.302582088563697,0.762208366213703,NA
"2104",GPX4,0.487526651358529,-0.00633655971002142,0.0688727315162724,-0.0920038971958634,0.926694943212697,NA
"2105",GRAMD1B,0.670990019529632,-0.0589325426532459,0.0682076568043855,-0.864016525626441,0.387578812445148,NA
"2106",GRAMD2,0.960014828922232,-0.00672660253294569,0.0726374173171583,-0.0926051996531647,0.926217212776563,NA
"2107",GRAMD4,0.352285124239086,0.0109554036706655,0.0576850298275301,0.189917621667538,0.849373683680633,NA
"2108",GRAP,0.237814477687458,-0.00267997343889962,0.0442580081867004,-0.0605534127879021,0.951714876604979,NA
"2109",GRASP,0.389658174141764,-0.0211582894079019,0.0590859801450628,-0.358093228815971,0.720273546150895,NA
"2110",GRB2,1.01466604558059,0.128721284943432,0.0816083327611716,1.57730565725608,0.114725211315792,NA
"2111",GREB1,0.449214770158715,0.045104119539451,0.0524267000925869,0.860327265683249,0.389608667103278,NA
"2112",GREM2,0.224562834017056,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2113",GRHL2,0.759834749621422,-0.00858091618047706,0.0760154810227818,-0.112883797682019,0.910122681794638,NA
"2114",GRIA3,0.977519631002911,0.0410993618184556,0.0709850226038466,0.578986387703545,0.562598358118529,NA
"2115",GRIA4,0.238685344479014,-0.00268655585394409,0.0443116340121988,-0.0606286794390044,0.951654932642571,NA
"2116",GRIN1,0.390529040933321,-0.0211686703540619,0.0591001372493484,-0.358183099723601,0.720206293834952,NA
"2117",GRIN2D,0.370899321040266,-0.0207033131940664,0.0584618075978286,-0.354133990116915,0.723238470106246,NA
"2118",GRINA,0.254573713652504,-0.0217911462407508,0.0452645779186409,-0.481417197348409,0.630220016531529,NA
"2119",GRIPAP1,0.798493315252503,0.104032330895993,0.0739304408486676,1.40716502839396,0.159378459025514,NA
"2120",GRK6,0.33552588827404,0.029849843878471,0.0487537347096114,0.612257585111451,0.540367347441345,NA
"2121",GRLF1,2.57359536892575,-0.038637836748371,0.127627114005878,-0.30274003333329,0.762087986358909,NA
"2122",GRN,0.332889162770952,0.0243383058916375,0.0440863492650921,0.552059907371573,0.580907309474997,NA
"2123",GRSF1,0.364665901117931,-0.0149542578580022,0.0498421363524249,-0.300032441472077,0.764152410178184,NA
"2124",GSDMD,0.237814477687458,-0.00267997343889962,0.0442580081867004,-0.0605534127879021,0.951714876604979,NA
"2125",GSG2,0.485301836880185,0.0299291758591209,0.061519648090344,0.486497839115867,0.626614237049701,NA
"2126",GSK3B,0.238685344479014,-0.00268655585394409,0.0443116340121988,-0.0606286794390044,0.951654932642571,NA
"2127",GSN,6.95528425277657,0.0144381108153769,0.181887729126809,0.0793792461134689,0.936730975746843,0.997353142155536
"2128",GSPT1,3.43075563402492,0.104823953646867,0.151048184090664,0.693976920529866,0.487696682749715,NA
"2129",GSPT2,0.379132358099053,0.0113974614280787,0.0588111763323898,0.193797542216506,0.846334411557152,NA
"2130",GSR,0.238685344479014,-0.00268655585394409,0.0443116340121988,-0.0606286794390044,0.951654932642571,NA
"2131",GSTCD,0.242254995038782,-0.00271328496158026,0.0445286932595804,-0.0609334063715532,0.951412244428854,NA
"2132",GSTM2,0.248841306879515,-0.00276241806666991,0.0449248091076069,-0.0614898120112916,0.950969127891225,NA
"2133",GSTM5,0.259014231003828,-0.0220309131530724,0.0455095793957387,-0.484093974182834,0.628319177588655,NA
"2134",GSTP1,0.359804361136499,0.0110776380608919,0.0579988162426422,0.190997657858185,0.848527428138159,NA
"2135",GTF2A1,6.52379320772743,-0.196107485762211,0.182509795094078,-1.07450389531764,0.282596899858229,0.860229627766523
"2136",GTF2A2,0.384494911229831,0.00837829029214809,0.0505765414575942,0.165655658743943,0.868427943011485,NA
"2137",GTF2B,0.420013000296376,-0.0159605446468314,0.0514636168523569,-0.310132587311544,0.756460132048006,NA
"2138",GTF2E1,0.253702846860947,-0.020657135909029,0.0440863492650921,-0.468560818788084,0.639383588994514,NA
"2139",GTF2E2,0.71962568399681,-0.00654456652535927,0.06787862279522,-0.0964157234760534,0.92319040477292,NA
"2140",GTF2H1,0.500621228398749,-0.00618947247082063,0.0618955286685601,-0.0999987011010793,0.92034535664848,NA
"2141",GTF2H2,0.354050982950617,0.00797683042613742,0.0493697520513511,0.161573232489409,0.871641937684914,NA
"2142",GTF2I,0.343614269032509,0.0301737126299423,0.0490133764130418,0.615621996241692,0.538144030342105,NA
"2143",GTF2IP1,0.573340365961498,0.042315347803341,0.0643302561935529,0.657782982800894,0.510677590711932,NA
"2144",GTF3C1,0.542372737387627,-0.0418044504330142,0.0628403441965413,-0.665248590973108,0.505891506089173,NA
"2145",GTF3C2,0.614499152160471,0.0139059426916085,0.0729007219038826,0.190751783088555,0.84872006645124,NA
"2146",GTF3C3,0.475828245593761,0.0212361946196084,0.05252958903269,0.404271097693012,0.686013376542774,NA
"2147",GTPBP1,1.04279492052042,0.0700778556621461,0.0852075437424206,0.822437223093638,0.410828101598052,NA
"2148",GTPBP2,0.625247837350878,0.0142834025280648,0.0794849279463538,0.179699509040317,0.857388478898741,NA
"2149",GTPBP4,1.42856822437874,0.0876010212284689,0.0988418188922324,0.886274880513688,0.375469421628626,NA
"2150",GUCY1B3,0.238315490836804,0.0154206014830359,0.0442016657031847,0.348869239150072,0.727187479603683,NA
"2151",GUK1,0.224562834017056,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2152",GUSB,0.237814477687458,-0.00267997343889962,0.0442580081867004,-0.0605534127879021,0.951714876604979,NA
"2153",GVIN1,0.788420252133872,-0.00918254851613629,0.0594452459457861,-0.154470696016814,0.877238615068209,NA
"2154",GYS1,0.562725447794183,0.0589647836295732,0.0567299218895567,1.03939476145177,0.298621179364496,NA
"2155",GZF1,0.248841306879515,-0.00276241806666991,0.0449248091076069,-0.0614898120112916,0.950969127891225,NA
"2156",H1F0,0.486234761936865,0.0297752333835422,0.0615818116118502,0.483506941484854,0.628735832245098,NA
"2157",H1FX,0.227288661644747,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2158",H2AFJ,33.6171465330451,-0.118415459561379,0.186962325241344,-0.633365355338412,0.526495083450149,0.9443971234881
"2159",H2AFX,25.8683848043959,0.0415544080449861,0.192281886477162,0.216111921961623,0.828900506912888,0.994090233578185
"2160",H2AFY,0.809129319389456,0.135629697595483,0.0840375809731268,1.61391720257696,0.106545386777928,NA
"2161",H2AFZ,8.46150337750145,-0.0476688695133719,0.193872809156838,-0.245877024842659,0.805777429473486,0.992997551510548
"2162",H3F3A,2.87051217329784,-0.0606544727130394,0.150925704140063,-0.401882986457697,0.687770144394464,NA
"2163",H3F3B,10.2224080363143,0.040619593968675,0.194825946545412,0.208491706001834,0.834845058005918,0.994121598119819
"2164",H6PD,0.240451203190545,-0.00269987020548988,0.0444198955217784,-0.0607806518627712,0.951533899404827,NA
"2165",HABP4,2.94018971730964,0.0471517172655546,0.149293460100185,0.315832436557589,0.752129696496053,NA
"2166",HACE1,0.737400989253299,-0.00613848050918342,0.0680728601524787,-0.090175151968547,0.928148029723078,NA
"2167",HADHA,1.09141999695705,-0.0349156920554348,0.0998515557825304,-0.349675994347836,0.726581871419082,NA
"2168",HAMP,2927.26716959871,-0.0437406500555735,0.0481731680384216,-0.90798782468878,NA,NA
"2169",HAR1B,0.35141425744753,0.0109408135836781,0.0576474511148339,0.189788331870632,0.849474999538511,NA
"2170",HAT1,1.45285177219644,0.0965967776160531,0.0708789992814201,1.36284059587978,NA,NA
"2171",HAX1,1.18842963339592,0.0919320816104538,0.0924133625799083,0.994792084650764,0.319837396756287,NA
"2172",HBA2,40.3363692725053,-0.262460039983688,0.177969962626978,-1.47474346855823,0.140281524799568,0.735406093964407
"2173",HBB,14.1834599148809,-0.556785980644695,0.19730947233718,-2.82189179287454,0.00477412826168979,0.188183259292205
"2174",HBD,0.495895783634605,-0.0406617450755258,0.0622837626304564,-0.652846638646113,0.513855152994677,NA
"2175",HBE1,1.74405384824782,0.0226651667411605,0.117898585121288,0.192242907053071,0.847551937693978,NA
"2176",HBG1,11.7249076437674,-0.0610125697518314,0.17615192518893,-0.346363343383235,0.729069669874755,0.987135077538626
"2177",HBP1,4.50057912517288,0.202692483938994,0.169820294647547,1.19357044079844,0.232646042437479,NA
"2178",HBS1L,0.237814477687458,-0.00267997343889962,0.0442580081867004,-0.0605534127879021,0.951714876604979,NA
"2179",HBXIP,0.243177030818236,-0.00272019901159456,0.0445846591447948,-0.0610119952416893,0.951349656032444,NA
"2180",HCG11,0.253702846860947,-0.020657135909029,0.0440863492650921,-0.468560818788084,0.639383588994514,NA
"2181",HCG18,0.782014830805064,0.0743810828586963,0.0628198089193212,1.18403866771106,0.236397756546405,NA
"2182",HCG4,25.517753774074,0.213549947927865,0.198416600870921,1.07627056904774,0.281806267066383,0.859460734654233
"2183",HCK,0.673688502051168,0.0683067906199467,0.0603524861861041,1.13179746082563,0.257719595502433,NA
"2184",HCLS1,0.470767415393483,0.0285540395318137,0.0612286041175772,0.466351306604694,0.640964059613462,NA
"2185",HCN4,0.265443476214378,-0.00288372461077115,0.0458873714880474,-0.0628435344465588,0.949891098883427,NA
"2186",HDAC1,1.17940832758077,0.125880673977448,0.107032960952558,1.1760926060267,0.239557872265011,NA
"2187",HDAC2,0.35414008507522,0.0109896054672881,0.0577730164795645,0.190220385518131,0.849136437423511,NA
"2188",HDAC3,0.425677276357655,-0.0160898202083433,0.0516679800153522,-0.311407959118248,0.755490504009059,NA
"2189",HDAC4,1.3316050821596,0.0683025297881069,0.097494243938521,0.700580126875776,0.483565084220609,NA
"2190",HDAC5,1.34926341591068,0.00415831444919011,0.0952862148210001,0.0436402522337749,0.965191165603164,NA
"2191",HDAC7,0.459740586201426,0.0198936366237942,0.0521790454190782,0.381257197482584,0.70301241083409,NA
"2192",HDAC9,1.24798883692882,0.1259194394947,0.0902087309847022,1.39586754098174,0.162754386774676,NA
"2193",HDGF,1.33604559951093,0.0676985639836494,0.097466946988318,0.694579712153736,0.487318730062939,NA
"2194",HDGFL1,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"2195",HDGFRP3,1.91392132498268,0.0908035433860515,0.118029439023368,0.769329619266207,0.441697658127562,NA
"2196",HDHD2,0.253702846860947,-0.020657135909029,0.0440863492650921,-0.468560818788084,0.639383588994514,NA
"2197",HDLBP,3.43789024870996,0.252509990367507,0.154746392647908,1.63176657010699,0.102728670216431,NA
"2198",HEATR1,0.348777531944442,0.00791016904840778,0.0491663064584069,0.160885972898931,0.872183210384487,NA
"2199",HEATR5B,0.615091874950377,0.010773899239354,0.0731693655001911,0.147246038908535,0.882937822808943,NA
"2200",HECA,0.797903199978554,0.0660678793339118,0.0717401821090514,0.920932696176919,0.357085566885895,NA
"2201",HECTD1,4.2576303666653,-0.0855334606746447,0.164558781245263,-0.519774514780608,0.603220744128029,NA
"2202",HECTD3,1.28987036868841,0.0843371009869842,0.103779950521152,0.812653123878633,0.416416964266044,NA
"2203",HELZ,2.30260587002636,-0.0283543715620572,0.106281139623482,-0.266786484060174,0.789633561361793,NA
"2204",HERC1,6.71425097112046,-0.118531578439934,0.177632867731567,-0.667284044634439,0.504590715959764,0.9389768551727
"2205",HERC2,0.866659009457582,0.0112002151359088,0.0931916031566902,0.120184810181632,0.904336750271254,NA
"2206",HERC2P2,0.348777531944442,0.00791016904840778,0.0491663064584069,0.160885972898931,0.872183210384487,NA
"2207",HERC4,4.06075392560847,0.0664410177267551,0.119445887291187,0.556243661741022,0.578044295063638,NA
"2208",HERPUD1,0.819243224407425,0.0366307027415851,0.0718674708669858,0.509697952351519,0.61026308776771,NA
"2209",HERPUD2,0.348777531944442,0.00791016904840778,0.0491663064584069,0.160885972898931,0.872183210384487,NA
"2210",HES1,0.836002460372471,0.00998696688329755,0.0805229385821161,0.124026358937621,0.901294404777598,NA
"2211",HES7,13.5038207479289,0.0973873580504476,0.196487628709607,0.495641169319511,0.620147600959857,0.970932890419009
"2212",HEXA,0.221926108513968,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
