"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"135",1700011A15Rik,0.283135637236104,-0.0232233803163106,0.0467079430383851,-0.497204090045784,0.619045137496228,NA
"136",1700011C11Rik,0.855330291128894,0.0135687971633643,0.0875275243562937,0.155023202851374,0.876803025200904,NA
"137",1700011E24Rik,0.855762203036228,-0.0247129012616003,0.0796495955305869,-0.310270266872983,0.756355439792105,NA
"138",1700011H14Rik,1.1701235332185,-0.0941001622790642,0.107806500955653,-0.872861668312313,0.382738481610031,NA
"139",1700011I03Rik,3.66996103229563,0.00596637250451683,0.142400672420027,0.0418984854714613,0.966579623758119,NA
"140",1700011L22Rik,0.971317941374549,-0.0524670858719654,0.0729817156923087,-0.718907268406335,0.472198057758272,NA
"141",1700012A03Rik,1.01484020897513,-0.0783537873908494,0.0865796193280049,-0.904991128385629,0.365470087165714,NA
"142",1700012B07Rik,2.7607389717334,-0.32152717143624,0.144901438811738,-2.21893705178443,0.0264910073483922,NA
"143",1700012B09Rik,5.37057652116564,0.0535345302560106,0.172262630870228,0.31077274267534,0.755973392531564,0.989802732827444
"144",1700012D01Rik,5.63501622489668,-0.0540283559449248,0.153061984455083,-0.35298350623946,0.724100805774126,0.987135077538626
"145",1700012D14Rik,3.45040865352506,0.0385867608675477,0.157945132528132,0.244304843396646,0.80699473262282,NA
"146",1700012D16Rik,3.55410317504427,0.253001514553978,0.151887131673192,1.66572053713115,0.0957690895272368,NA
"147",1700012H19Rik,0.862819366261286,-0.0822086710782105,0.0648641457172815,-1.26739773058181,0.205013110864536,NA
"148",1700012I11Rik,2.15838160107002,-0.0545195119319625,0.138081883377001,-0.394834648822897,0.692964922053572,NA
"149",1700012P22Rik,1.66464857364864,-0.0483656066005016,0.122584610597461,-0.394548764031425,0.693175932317302,NA
"150",1700013D24Rik,0.385865654434301,-0.0543007287381188,0.0593413409320671,-0.91505732572308,0.360161536321167,NA
"151",1700013F07Rik,7.34807558582863,-0.199235851311866,0.16982873190358,-1.17315750449684,0.240732649824875,0.839888556994679
"152",1700013G24Rik,0.711218618584029,0.0311931270826988,0.0769315805644761,0.405465828906972,0.685135131299621,NA
"153",1700013H16Rik,0.279565986676337,-0.0230810699858408,0.046566641959213,-0.495656740850181,0.620136612792556,NA
"154",1700015E13Rik,2.82540119324526,0.0260231527777708,0.146564530723949,0.177554232591137,0.859073070408613,NA
"155",1700015F17Rik,0.386736521225858,-0.0397868595004792,0.050953840218577,-0.780841234533162,0.434895878538159,NA
"156",1700015G11Rik,0.774652961784509,-0.0880199474636597,0.0792924078001657,-1.11006778461677,0.266969818086511,NA
"157",1700016C15Rik,3.34828006100423,-0.277304814981706,0.151712269481932,-1.82783380624816,0.0675744978794282,NA
"158",1700016D06Rik,0.758859600976079,-0.0681730896983045,0.0714788684312248,-0.953751663876701,0.340209361757983,NA
"159",1700016G22Rik,0.509147427305007,-0.0585974114849797,0.0552617592652108,-1.06036094876677,0.288980420974548,NA
"160",1700016H13Rik,0.864211325831542,0.0126260045303799,0.0875923411547302,0.144145074374439,0.885385912152928,NA
"161",1700016K19Rik,39.1926363817149,-0.0485521978562132,0.19075357641575,-0.254528375134593,0.79908738554545,0.992721647336171
"162",1700016L04Rik,0.488027664507875,0.0301972580354613,0.0615705280004473,0.490449879449498,0.623815588102235,NA
"163",1700016L21Rik,0.503758967051182,0.0375509075915085,0.0693087062083998,0.541792072681304,0.58796175305016,NA
"164",1700016P04Rik,0.753471140722254,0.0356620526890221,0.0842958353890424,0.423058298484551,0.672252726881289,NA
"165",1700017B05Rik,64.0775043880329,-0.0792654390565358,0.172227478135817,-0.460236890852155,0.645346194112578,0.976133776440796
"166",1700017D01Rik,0.898278681174379,-0.0347208247609219,0.0882843279648961,-0.393284125974518,0.694109641243466,NA
"167",1700017G19Rik,1.39085276067586,-0.0340506501051458,0.105679983487864,-0.322205293579138,0.747297174468635,NA
"168",1700017J07Rik,0.244047897609792,-0.00272671858192194,0.0446373642226653,-0.0610860123442819,0.951290708878933,NA
"169",1700017L05Rik,0.649173418294938,-0.0330679240558906,0.0801697985548081,-0.412473582970073,0.67999233945471,NA
"170",1700017N19Rik,2.74983186657168,-0.213263445193517,0.139823501913172,-1.52523318523341,0.127200946169886,NA
"171",1700018A04Rik,3.76716396957628,0.178562542072385,0.149066224322014,1.19787391734464,0.230966105241498,NA
"172",1700018B08Rik,0.253281824230839,-0.00279521394003118,0.0451871769585076,-0.0618585653757002,0.950675464313005,NA
"173",1700018B24Rik,1.59963627687724,-0.0346211110179861,0.111641179601288,-0.310110580536957,0.756476866528492,NA
"174",1700018C11Rik,0.786550657768123,-0.106036281075288,0.0872796715915541,-1.21490238381635,0.224403324503959,NA
"175",1700018F24Rik,0.659319298559771,-0.0563554056892285,0.0669533653292946,-0.841711322680458,0.399949558873227,NA
"176",1700018G05Rik,0.367302626621019,-0.015021289982401,0.0499518987742663,-0.300715094941285,0.763631757177414,NA
"177",1700018L02Rik,1.84137459998543,0.0821034901746347,0.124962108434665,0.657027087675634,0.511163499334597,NA
"178",1700019A02Rik,0.767987629954841,-0.0450894790853038,0.0774082847640762,-0.582489060734608,0.560237307832324,NA
"179",1700019B03Rik,1.63275568931757,0.0332680191618754,0.110570657152132,0.300875657418791,0.763509313291364,NA
"180",1700019B21Rik,2.40135369931744,-0.134760217725056,0.112679683632254,-1.19595843173349,0.231712780976628,NA
"181",1700019C18Rik,0.701995581240208,0.0219876567408662,0.0665833082278375,0.330227760171181,0.741227872693938,NA
"182",1700019D03Rik,4.53541534638814,-0.180381131840619,0.164057663637723,-1.09949835832687,0.271550749659251,NA
"183",1700019E08Rik,0.358491500301941,0.00803897980315107,0.0495586257290097,0.162211515854148,0.871139291561503,NA
"184",1700019G17Rik,15.2938747187905,0.0879550295774033,0.198545803228979,0.442996165856835,0.657768507986735,0.977723732681015
"185",1700019G24Rik,0.303687392908613,-0.020657135909029,0.0440863492650921,-0.468560818788085,0.639383588994513,NA
"186",1700019L03Rik,20.562353302908,-0.0609473826353324,0.198557300611664,-0.306951104026804,0.758880590004003,0.989802732827444
"187",1700019M22Rik,0.523613884286129,-0.0409375295145405,0.0627484674938316,-0.652406841945021,0.514138751745184,NA
"188",1700019N19Rik,0.992286674178101,-0.0146005198764812,0.0972795496228757,-0.150088275830667,0.880694969739474,NA
"189",1700019O17Rik,1.03044148874773,-0.0694273244273333,0.102997025570395,-0.674071159267432,0.500266074332876,NA
"190",1700020A23Rik,0.492388191339961,-0.0408830452752315,0.062164958148123,-0.657654191253821,0.51076036412903,NA
"191",1700020D05Rik,4.82236397292293,0.101114722794445,0.162860023339062,0.620868895394492,0.534685888214112,0.946996672460963
"192",1700020G17Rik,0.806681390810524,-0.047763218506895,0.0790797941381504,-0.603987643461159,0.545851857401677,NA
"193",1700020I14Rik,231.671783469683,-0.0712867996607717,0.1170336145194,-0.609113885386791,0.542448954496582,0.949437413546329
"194",1700020L24Rik,22.6489042786309,-0.0902622718898866,0.196706203235938,-0.458868456637446,0.646328631596444,0.976133776440796
"195",1700020M21Rik,1.12349959497096,0.00918984703458137,0.101155851402203,0.0908483978652097,0.927613053087151,NA
"196",1700020N01Rik,0.917644445067508,-0.0334752753507065,0.0883787786416972,-0.378770513297327,0.704858285672556,NA
"197",1700020N15Rik,0.512518924382362,-0.00644126955476661,0.0694079089852115,-0.0928031062877723,0.926059983202441,NA
"198",1700020N18Rik,1.27260738166191,-0.0611595496473762,0.104389706394777,-0.585877207241922,0.557958035170454,NA
"199",1700021F05Rik,44.3392203405162,-0.0536653805508841,0.182587480287396,-0.293915992851283,0.768822097060056,0.991206934192837
"200",1700021F07Rik,1.31264420092716,-0.10782259759675,0.106476031249881,-1.01264666170464,0.311228963369477,NA
"201",1700021K19Rik,194.022905347716,0.0211685363032651,0.121469471163625,0.174270424498269,0.861652941391782,0.99442980598652
"202",1700021N21Rik,1.84818442190928,0.0599628092535359,0.109218464030005,0.549017144546757,0.582993684184057,NA
"203",1700022A21Rik,0.517380464363794,-0.0515737554221216,0.0695596829128213,-0.741431721112914,0.458431716980018,NA
"204",1700022A22Rik,0.840285744887482,0.0564991805151547,0.0884078493715864,0.639074255473441,0.52277462684923,NA
"205",1700022E09Rik,1.12086286946788,0.00892022254904291,0.101154564582487,0.0881840832972881,0.929730367717674,NA
"206",1700022H01Rik,0.779058464730189,-0.0669742283533728,0.0701213589789714,-0.955118801583089,0.339517621938485,NA
"207",1700022H16Rik,0.486655784566973,-0.00502342927983467,0.0616747830898806,-0.0814502950503104,0.93508385227875,NA
"208",1700022I11Rik,4.150333749005,-0.0691160901591987,0.168645102978081,-0.40983158679788,0.681929493557902,NA
"209",1700023C21Rik,0.431409683130643,-0.0416745672639453,0.0521275361895922,-0.799473182702734,0.424016090523416,NA
"210",1700023F02Rik,0.636576555679566,0.00392873760571686,0.0567735336613669,0.0692001598693914,0.944830295857038,NA
"211",1700023F06Rik,2.02270791709035,-0.139396449237348,0.11313606007023,-1.23211334344519,0.217906747629916,NA
"212",1700024B18Rik,0.262806750711291,-0.00286469434516359,0.0457377807264574,-0.0626329983585426,0.95005875210326,NA
"213",1700024F13Rik,0.516286728424543,-0.0589955502817104,0.0554323512551361,-1.06428013508166,0.287201814243858,NA
"214",1700024G13Rik,13.3153395315556,-0.0647693342999032,0.196480391454871,-0.329647828062171,0.741666079169255,0.987716507735975
"215",1700024I08Rik,1.25587518955634,-0.0192089458335131,0.105157694666303,-0.182668000610596,0.855058525071519,NA
"216",1700024N05Rik,1.32799047009907,-0.138209378090848,0.102492979269643,-1.34847654030274,0.177505160622626,NA
"217",1700024P04Rik,0.262806750711291,-0.00286469434516359,0.0457377807264574,-0.0626329983585426,0.95005875210326,NA
"218",1700024P16Rik,13.6489344266053,-0.108580206981914,0.192914039709741,-0.562842430469467,0.573542184656579,0.960031898120998
"219",1700025B11Rik,1.73694585309152,-0.202003935243493,0.105664156746066,-1.91175457661534,0.055907680465182,NA
"220",1700025C18Rik,0.262806750711291,-0.00286469434516359,0.0457377807264574,-0.0626329983585426,0.95005875210326,NA
"221",1700025F22Rik,0.51142518844311,-0.0401074859138603,0.0627328223175854,-0.639338139623559,0.522602982165875,NA
"222",1700025F24Rik,1.23182592372486,0.0288885747188822,0.105262011478507,0.274444448791298,0.783743088568201,NA
"223",1700025G04Rik,120.570132352305,-0.275617581610389,0.173433307400369,-1.58918483272725,0.112018669709214,0.690474676203007
"224",1700025J12Rik,0.771516193662378,-0.00499795127861005,0.0684541602325971,-0.0730116513244447,0.941796845841555,NA
"225",1700025K24Rik,0.502191261822064,-0.0507035457957802,0.069550991852403,-0.72901254813706,0.465993986810693,NA
"226",1700025M24Rik,1.78474143887901,-0.0925209135255581,0.111704924499958,-0.828261725610788,0.407522293634906,NA
"227",1700025N23Rik,3.06103580421977,-0.188559586139849,0.145462943118489,-1.29627231580386,0.19488168284952,NA
"228",1700026D08Rik,41.6882313718121,0.164495588358548,0.189140284720105,0.86970149485591,0.384463555125575,0.909085139677737
"229",1700026D11Rik,0.990061859699756,0.0358924576441934,0.102063886571644,0.351666577178585,0.725088328937092,NA
"230",1700026F02Rik,1.22723180467398,0.0451310722843803,0.083658671080452,0.539466760606072,0.589564826448642,NA
"231",1700026J14Rik,1.02437699526311,0.0182792119540194,0.0715374224108158,0.255519577558273,0.798321824643493,NA
"232",1700026L06Rik,13.1373199152412,0.113633097902041,0.197231903263525,0.576139539404097,0.564520867796425,0.958398502159808
"233",1700027A15Rik,1.04826741679255,-0.0556106032142558,0.0913320082466747,-0.60888405151521,0.54260129612049,NA
"234",1700027F06Rik,0.25544458044406,-0.0206571359090291,0.0440863492650921,-0.468560818788085,0.639383588994513,NA
